run_id;timestamp;monitoring_starttime;operating_system;host_id;machine_name;cpu_usage_percent;cpu_queue_length;load_per_core;memory_usage_percent;secondary_memory_usage_percent;io_wait_percent;disk_usage_percent;disk_latency_ms;process_count;network_available;packet_loss_percent;failure
win_idle;2026-04-03T17:52:20.104Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.25;0;;58.81;1.87;;40.39;3.03;168;1;0.0;0
win_idle;2026-04-03T17:52:25.152Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;5.19;0;;58.5;2.01;;40.39;0.18;168;1;0.0;0
win_idle;2026-04-03T17:52:30.211Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.32;0;;58.5;2.01;;40.39;0.21;168;1;0.0;0
win_idle;2026-04-03T17:52:35.282Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.7;0;;58.5;2.01;;40.39;0.22;168;1;0.0;0
win_idle;2026-04-03T17:52:40.337Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.32;0;;58.49;2.01;;40.39;0.17;168;1;0.0;0
win_idle;2026-04-03T17:52:45.385Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.34;0;;58.47;2.01;;40.39;0.18;168;1;0.0;0
win_idle;2026-04-03T17:52:50.743Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.01;0;;58.46;2.01;;40.39;0.22;168;1;0.0;0
win_idle;2026-04-03T17:52:55.817Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.64;0;;58.47;2.01;;40.39;0.18;168;1;0.0;0
win_idle;2026-04-03T17:53:00.863Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.98;0;;58.32;2.01;;40.39;0.22;168;1;0.0;0
win_idle;2026-04-03T17:53:05.907Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;11.07;0;;58.47;2.01;;40.39;0.2;168;1;0.0;0
win_idle;2026-04-03T17:53:10.950Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;9.21;0;;58.43;2.01;;40.39;1.17;168;1;0.0;0
win_idle;2026-04-03T17:53:16.081Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;6.1;0;;57.75;2.01;;40.39;2.63;168;1;0.0;0
win_idle;2026-04-03T17:53:21.121Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.98;0;;57.79;2.01;;40.39;1.7;168;1;0.0;0
win_idle;2026-04-03T17:53:26.173Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.58;0;;57.76;2.01;;40.39;0.36;167;1;0.0;0
win_idle;2026-04-03T17:53:31.236Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.55;0;;57.77;2.01;;40.39;0.43;167;1;0.0;0
win_idle;2026-04-03T17:53:36.278Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.64;0;;57.77;2.01;;40.39;0.24;167;1;0.0;0
win_idle;2026-04-03T17:53:41.341Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.86;0;;57.77;2.01;;40.39;0.18;167;1;0.0;0
win_idle;2026-04-03T17:53:46.388Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.33;0;;57.77;2.01;;40.39;1.32;167;1;0.0;0
win_idle;2026-04-03T17:53:51.460Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.71;0;;57.72;2.01;;40.39;0.24;166;1;0.0;0
win_idle;2026-04-03T17:53:56.666Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.55;0;;57.71;2.01;;40.39;0.2;167;1;0.0;0
win_idle;2026-04-03T17:54:01.724Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;5.34;0;;57.82;2.01;;40.39;0.14;166;1;0.0;0
win_idle;2026-04-03T17:54:06.785Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.71;0;;57.7;2.01;;40.39;0.48;166;1;0.0;0
win_idle;2026-04-03T17:54:11.825Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;14.17;0;;57.72;2.01;;40.39;0.2;166;1;0.0;0
win_idle;2026-04-03T17:54:17.148Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;8.45;0;;57.72;2.01;;40.39;0.86;166;1;0.0;0
win_idle;2026-04-03T17:54:22.185Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.72;0;;57.72;2.01;;40.39;0.88;166;1;0.0;0
win_idle;2026-04-03T17:54:27.233Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.8;0;;57.73;2.01;;40.39;0.24;166;1;0.0;0
win_idle;2026-04-03T17:54:32.297Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.86;0;;57.71;2.01;;40.39;0.22;166;1;0.0;0
win_idle;2026-04-03T17:54:37.358Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;5.02;0;;57.71;2.01;;40.39;0.17;166;1;0.0;0
win_idle;2026-04-03T17:54:42.421Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.78;0;;57.71;2.01;;40.39;0.22;166;1;0.0;0
win_idle;2026-04-03T17:54:47.485Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;6.79;0;;57.72;2.01;;40.39;0.18;166;1;0.0;0
win_idle;2026-04-03T17:54:52.544Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.32;0;;57.58;2.01;;40.39;0.12;167;1;0.0;0
win_idle;2026-04-03T17:54:57.659Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.94;0;;57.72;2.01;;40.39;0.2;166;1;0.0;0
win_idle;2026-04-03T17:55:02.717Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.35;0;;57.73;2.01;;40.39;0.22;166;1;0.0;0
win_idle;2026-04-03T17:55:07.753Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;1.86;0;;57.72;2.01;;40.39;3.04;166;1;0.0;0
win_idle;2026-04-03T17:55:12.815Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.47;0;;57.64;2.01;;40.39;16.35;165;1;0.0;0
win_idle;2026-04-03T17:55:17.905Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;13.66;0;;57.61;2.01;;40.39;0.16;165;1;0.0;0
win_idle;2026-04-03T17:55:22.956Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;13.85;0;;57.62;2.01;;40.39;2.36;165;1;0.0;0
win_idle;2026-04-03T17:55:28.007Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.65;0;;57.62;2.01;;40.39;0.9;165;1;0.0;0
win_idle;2026-04-03T17:55:33.048Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;6.58;0;;57.62;2.01;;40.39;0.22;165;1;0.0;0
win_idle;2026-04-03T17:55:38.113Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.86;0;;57.63;2.01;;40.39;0.52;165;1;0.0;0
win_idle;2026-04-03T17:55:43.176Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;7.18;0;;57.61;2.01;;40.39;0.2;165;1;0.0;0
win_idle;2026-04-03T17:55:48.235Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.19;0;;57.62;2.01;;40.39;0.26;165;1;0.0;0
win_idle;2026-04-03T17:55:53.295Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.94;0;;57.63;2.01;;40.39;0.24;165;1;0.0;0
win_idle;2026-04-03T17:55:58.379Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.4;0;;57.47;2.01;;40.39;1.59;166;1;0.0;0
win_idle;2026-04-03T17:56:03.421Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;10.26;0;;57.56;2.01;;40.39;2.51;165;1;0.0;0
win_idle;2026-04-03T17:56:08.487Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.71;0;;57.48;2.01;;40.39;4.0;165;1;0.0;0
win_idle;2026-04-03T17:56:13.545Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.24;0;;57.55;2.01;;40.39;0.16;165;1;0.0;0
win_idle;2026-04-03T17:56:18.607Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.4;0;;57.46;2.01;;40.39;0.26;165;1;0.0;0
win_idle;2026-04-03T17:56:23.655Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;13.08;1;;57.54;2.01;;40.39;0.41;165;1;0.0;0
win_idle;2026-04-03T17:56:28.702Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;9.68;0;;57.54;2.01;;40.39;0.88;165;1;0.0;0
win_idle;2026-04-03T17:56:33.749Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.55;0;;57.54;2.01;;40.39;0.22;165;1;0.0;0
win_idle;2026-04-03T17:56:38.816Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.94;0;;57.56;2.01;;40.39;0.3;165;1;0.0;0
win_idle;2026-04-03T17:56:43.858Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.34;0;;57.54;2.01;;40.39;0.26;165;1;0.0;0
win_idle;2026-04-03T17:56:48.976Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.72;0;;57.69;2.01;;40.39;0.57;164;1;0.0;0
win_idle;2026-04-03T17:56:54.016Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.91;0;;57.69;2.01;;40.39;1.33;164;1;0.0;0
win_idle;2026-04-03T17:56:59.147Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.49;0;;57.7;2.01;;40.39;0.22;164;1;0.0;0
win_idle;2026-04-03T17:57:04.199Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.43;0;;57.69;2.01;;40.39;0.14;165;1;0.0;0
win_idle;2026-04-03T17:57:09.238Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.1;0;;57.71;2.01;;40.39;0.23;164;1;0.0;0
win_idle;2026-04-03T17:57:14.347Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.4;0;;57.9;2.01;;40.39;0.22;165;1;0.0;0
win_idle;2026-04-03T17:57:19.423Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.84;0;;57.7;2.01;;40.39;0.15;164;1;0.0;0
win_idle;2026-04-03T17:57:24.486Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.75;0;;57.6;2.01;;40.39;0.24;164;1;0.0;0
win_idle;2026-04-03T17:57:29.547Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;13.04;0;;57.68;2.01;;40.39;0.18;164;1;0.0;0
win_idle;2026-04-03T17:57:34.576Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;7.69;0;;57.58;2.01;;40.39;0.28;164;1;0.0;0
win_idle;2026-04-03T17:57:39.606Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.03;0;;57.66;2.01;;40.39;0.24;164;1;0.0;0
win_idle;2026-04-03T17:57:44.639Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;5.13;0;;57.59;2.01;;40.39;0.26;164;1;0.0;0
win_idle;2026-04-03T17:57:49.685Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.87;0;;57.69;2.01;;40.39;0.2;164;1;0.0;0
win_idle;2026-04-03T17:57:54.745Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.09;0;;57.68;2.01;;40.39;0.18;164;1;0.0;0
win_idle;2026-04-03T17:58:00.144Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.7;0;;57.68;2.01;;40.39;0.3;164;1;0.0;0
win_idle;2026-04-03T17:58:05.187Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;5.58;0;;57.69;2.01;;40.39;0.2;164;1;0.0;0
win_idle;2026-04-03T17:58:10.241Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.79;0;;57.52;2.01;;40.39;0.21;165;1;0.0;0
win_idle;2026-04-03T17:58:15.311Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.4;0;;57.59;2.01;;40.39;0.24;164;1;0.0;0
win_idle;2026-04-03T17:58:20.416Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;5.02;0;;57.59;2.01;;40.39;0.18;164;1;0.0;0
win_idle;2026-04-03T17:58:25.470Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.83;0;;57.69;2.01;;40.39;0.14;164;1;0.0;0
win_idle;2026-04-03T17:58:30.536Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.01;0;;57.59;2.01;;40.39;0.26;164;1;0.0;0
win_idle;2026-04-03T17:58:35.579Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;14.56;0;;57.68;2.01;;40.39;0.16;164;1;0.0;0
win_idle;2026-04-03T17:58:41.231Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;7.28;0;;57.59;2.01;;40.39;0.16;164;1;0.0;0
win_idle;2026-04-03T17:58:46.570Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.19;0;;57.68;2.01;;40.39;1.46;165;1;0.0;0
win_idle;2026-04-03T17:58:51.948Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.9;0;;57.9;2.01;;40.39;0.3;164;1;0.0;0
win_idle;2026-04-03T17:58:57.557Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.95;0;;57.94;2.01;;40.39;2.6;164;1;0.0;0
win_idle;2026-04-03T17:59:03.160Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.83;0;;57.94;2.01;;40.39;0.16;164;1;0.0;0
win_idle;2026-04-03T17:59:08.634Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.95;0;;57.98;2.01;;40.39;0.4;164;1;0.0;0
win_idle;2026-04-03T17:59:14.019Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;5.41;0;;58.01;2.01;;40.39;0.13;164;1;0.0;0
win_idle;2026-04-03T17:59:19.091Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.48;0;;58.04;2.01;;40.39;0.22;164;1;0.0;0
win_idle;2026-04-03T17:59:24.138Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;5.34;0;;58.04;2.01;;40.39;0.21;164;1;0.0;0
win_idle;2026-04-03T17:59:29.217Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.86;0;;57.96;2.01;;40.39;0.16;165;1;0.0;0
win_idle;2026-04-03T17:59:34.253Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.55;0;;58.03;2.01;;40.39;0.14;164;1;0.0;0
win_idle;2026-04-03T17:59:39.326Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;10.34;0;;57.91;2.01;;40.39;1.5;164;1;0.0;0
win_idle;2026-04-03T17:59:44.385Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;12.3;0;;58.0;2.01;;40.39;0.4;164;1;0.0;0
win_idle;2026-04-03T17:59:49.441Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.4;0;;57.93;2.01;;40.39;0.2;164;1;0.0;0
win_idle;2026-04-03T17:59:54.485Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.32;0;;58.02;2.01;;40.39;1.93;164;1;0.0;0
win_idle;2026-04-03T17:59:59.533Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.12;0;;57.82;2.01;;40.39;0.21;164;1;0.0;0
win_idle;2026-04-03T18:00:04.596Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.78;0;;58.04;2.01;;40.39;0.38;164;1;0.0;0
win_idle;2026-04-03T18:00:09.657Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.87;0;;58.06;2.01;;40.39;0.18;164;1;0.0;0
win_idle;2026-04-03T18:00:14.720Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;3.31;0;;58.07;2.01;;40.39;0.22;164;1;0.0;0
win_idle;2026-04-03T18:00:19.767Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.8;0;;58.08;2.01;;40.39;0.1;164;1;0.0;0
win_idle;2026-04-03T18:00:24.834Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.86;0;;58.3;2.01;;40.39;0.08;165;1;0.0;0
win_idle;2026-04-03T18:00:29.956Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.87;0;;58.11;2.01;;40.39;0.86;164;1;0.0;0
win_idle;2026-04-03T18:00:35.002Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.8;0;;58.1;2.01;;40.39;0.13;164;1;0.0;0
win_idle;2026-04-03T18:00:40.062Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;2.48;0;;58.1;2.01;;40.39;0.21;164;1;0.0;0
win_idle;2026-04-03T18:00:45.128Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;11.2;0;;58.07;2.01;;40.39;1.04;164;1;0.0;0
win_idle;2026-04-03T18:00:50.176Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;9.19;0;;58.05;2.01;;40.39;0.48;164;1;0.0;0
win_idle;2026-04-03T18:00:55.234Z;2026-04-03T17:48:22.396Z;Windows_11_x64;host_02;windows_host_01;4.42;0;;58.05;2.01;;40.39;1.88;164;1;0.0;0
