run_id;timestamp;monitoring_starttime;operating_system;host_id;machine_name;cpu_usage_percent;cpu_queue_length;load_per_core;memory_usage_percent;secondary_memory_usage_percent;io_wait_percent;disk_usage_percent;disk_latency_ms;process_count;network_available;packet_loss_percent;failure
linux_idle;2026-04-05T21:52:45.385Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.42;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:52:50.389Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.42;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:52:55.396Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.4;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:53:00.404Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.4;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:53:05.534Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;1.0;;0.0;30.45;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:53:10.544Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.15;;0.0;30.45;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:53:15.551Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.46;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:53:20.559Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.46;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:53:25.565Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.47;0;0.05;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:53:30.718Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.15;;0.0;30.48;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:53:35.753Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.48;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:53:40.755Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.49;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:53:45.763Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.5;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:53:50.765Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.5;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:53:55.768Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.44;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:54:00.770Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.15;;0.0;30.45;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:54:05.900Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.8;;0.0;30.47;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:54:10.906Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.15;;0.0;30.47;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:54:15.909Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.15;;0.0;30.48;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:54:20.914Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.48;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:54:25.926Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.48;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:54:30.929Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.15;;0.0;30.5;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:54:35.932Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.5;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:54:40.953Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.51;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:54:45.957Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.65;;0.0;30.53;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:54:50.964Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.53;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:54:55.968Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.45;;0.0;30.63;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:55:00.973Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.2;;0.0;30.64;0;0.0;36.38;0.0;235;1;0.0;0
linux_idle;2026-04-05T21:55:05.975Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;1.5;;0.0;30.61;0;0.05;36.38;0.0;236;1;0.0;0
linux_idle;2026-04-05T21:55:10.986Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.61;0;0.0;36.38;0.0;236;1;0.0;0
linux_idle;2026-04-05T21:55:16.017Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.61;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:55:21.023Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.15;;0.0;30.62;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:55:26.029Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.62;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:55:31.032Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.62;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:55:36.037Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.62;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:55:41.132Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.62;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:55:46.137Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.62;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:55:51.142Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.62;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:55:56.149Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.56;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:56:01.148Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.58;0;0.05;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:56:06.155Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.95;;0.0;30.59;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:56:11.167Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.15;;0.0;30.59;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:56:16.235Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.59;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:56:21.360Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.59;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:56:26.955Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.59;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:56:32.532Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.09;;0.0;30.59;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:56:38.142Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.04;;0.0;30.59;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:56:43.735Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.04;;0.0;30.6;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:56:49.359Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.04;;0.0;30.6;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:56:54.957Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.09;;0.0;30.6;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:57:00.519Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.09;;0.0;30.64;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:57:05.978Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.81;;0.02;30.6;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:57:10.993Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.23;;0.02;30.6;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:57:15.999Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.02;30.6;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:57:21.007Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.02;30.6;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:57:26.022Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.02;30.61;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:57:31.301Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.01;30.61;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:57:36.512Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.09;;0.01;30.61;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:57:41.519Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.01;30.61;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:57:46.538Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.6;;0.01;30.63;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:57:51.544Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.01;30.63;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:57:56.551Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.01;30.57;0;0.05;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:58:01.892Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.15;;0.01;30.6;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:58:07.231Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.84;;0.01;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:58:12.238Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.14;;0.0;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:58:17.242Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:58:22.249Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:58:27.319Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.15;;0.0;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:58:32.339Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:58:37.356Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:58:42.363Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:58:47.370Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:58:52.376Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:58:57.384Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.53;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:59:02.408Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.2;;0.0;30.55;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:59:07.442Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.95;;0.0;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:59:12.450Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.2;;0.02;30.57;0;0.05;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:59:17.458Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.02;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:59:22.461Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.02;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:59:27.475Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.02;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:59:32.515Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.02;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:59:37.537Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.02;30.57;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:59:42.542Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.01;30.58;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:59:47.543Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.01;30.59;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:59:52.544Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.01;30.59;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T21:59:57.545Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.01;30.63;0;0.0;36.38;0.0;234;1;0.0;0
linux_idle;2026-04-05T22:00:02.726Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;3.05;;0.01;30.67;0;0.05;36.38;0.0;238;1;0.0;0
linux_idle;2026-04-05T22:00:07.782Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.82;;0.01;30.6;0;0.0;36.38;0.0;238;1;0.0;0
linux_idle;2026-04-05T22:00:12.784Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.2;;0.01;30.6;0;0.0;36.38;0.0;238;1;0.0;0
linux_idle;2026-04-05T22:00:17.787Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.01;30.6;0;0.0;36.38;0.0;238;1;0.0;0
linux_idle;2026-04-05T22:00:22.793Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.6;0;0.0;36.38;0.0;238;1;0.0;0
linux_idle;2026-04-05T22:00:27.799Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.15;;0.0;30.63;0;0.0;36.35;0.0;237;1;0.0;0
linux_idle;2026-04-05T22:00:32.949Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.63;0;0.05;36.35;0.0;237;1;0.0;0
linux_idle;2026-04-05T22:00:38.003Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.64;0;0.0;36.35;0.0;237;1;0.0;0
linux_idle;2026-04-05T22:00:43.010Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.64;0;0.0;36.35;0.0;237;1;0.0;0
linux_idle;2026-04-05T22:00:48.017Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.65;;0.0;30.66;0;0.0;36.35;0.0;237;1;0.0;0
linux_idle;2026-04-05T22:00:53.019Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.66;0;0.0;36.35;0.0;237;1;0.0;0
linux_idle;2026-04-05T22:00:58.037Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.66;0;0.0;36.35;0.0;237;1;0.0;0
linux_idle;2026-04-05T22:01:03.052Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.15;;0.0;30.59;0;0.0;36.35;0.0;238;1;0.0;0
linux_idle;2026-04-05T22:01:08.126Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;1.0;;0.0;30.65;0;0.0;36.35;0.0;238;1;0.0;0
linux_idle;2026-04-05T22:01:13.133Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.65;0;0.0;36.35;0.0;238;1;0.0;0
linux_idle;2026-04-05T22:01:18.136Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.65;0;0.0;36.35;0.0;238;1;0.0;0
linux_idle;2026-04-05T22:01:23.142Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.65;0;0.0;36.35;0.0;238;1;0.0;0
linux_idle;2026-04-05T22:01:28.158Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.1;;0.0;30.65;0;0.0;36.35;0.0;238;1;0.0;0
linux_idle;2026-04-05T22:01:33.187Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.66;0;0.05;36.35;0.0;238;1;0.0;0
linux_idle;2026-04-05T22:01:38.247Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.05;;0.0;30.66;0;0.0;36.35;0.0;238;1;0.0;0
linux_idle;2026-04-05T22:01:43.254Z;2026-04-05T21:49:49.284Z;Debian_12_x64;host_01;linux_host_01;0.0;;0.0;30.67;0;0.0;36.35;0.0;238;1;0.0;0
